helpfulness,correctness,coherence,complexity,verbosity,label,word_count,char_count,sentence_count,avg_sentence_length,unique_words,vocab_diversity,coleman_liau,list_count,paragraph_count,punctuation_count,reference_count,syntax_tree_depth,average_dependency_length,passive_voice_ratio,subordinate_clause_rate,noun_verb_ratio,adjective_ratio,adverb_ratio,pronoun_ratio,contraction_rate,average_word_length,hedging_frequency,discourse_marker_rate,style_score,format_score,wording_score,helpfulness_score,correctness_score,coherence_score,complexity_score,verbosity_score
3,3,3,1,3,Human,182.0,1152.0,9.0,20.22222222222222,125.0,0.6868131868131868,12.2978021978022,0.0,4.0,33.0,0.0,8.0,3.1839622641509435,0.4444444444444444,0.1111111111111111,2.0689655172413794,0.1179775280898876,0.0674157303370786,0.0449438202247191,0.0,5.112359550561798,0.0168539325842696,0.3333333333333333,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
4,4,4,3,3,LLM,182.0,1152.0,9.0,20.22222222222222,125.0,0.6868131868131868,12.2978021978022,0.0,4.0,33.0,0.0,8.0,3.1839622641509435,0.4444444444444444,0.1111111111111111,2.0689655172413794,0.1179775280898876,0.0674157303370786,0.0449438202247191,0.0,5.112359550561798,0.0168539325842696,0.3333333333333333,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
4,4,4,2,2,Human,136.0,877.0,6.0,22.666666666666668,92.0,0.6764705882352942,12.812941176470588,0.0,2.0,28.0,0.0,8.0,3.606060606060606,0.3333333333333333,0.0,2.7222222222222223,0.1044776119402985,0.0223880597014925,0.0373134328358208,0.0,5.164179104477612,0.0074626865671641,0.1666666666666666,4.0,4.0,3.5,4.0,4.0,4.0,4.0,3.5
4,4,4,3,3,LLM,136.0,877.0,6.0,22.666666666666668,92.0,0.6764705882352942,12.812941176470588,0.0,2.0,28.0,0.0,8.0,3.606060606060606,0.3333333333333333,0.0,2.7222222222222223,0.1044776119402985,0.0223880597014925,0.0373134328358208,0.0,5.164179104477612,0.0074626865671641,0.1666666666666666,4.0,4.0,3.5,4.0,4.0,4.0,4.0,3.5
4,4,4,1,2,Human,56.0,337.0,2.0,28.0,43.0,0.7678571428571429,12.22785714285714,0.0,2.0,4.0,0.0,7.0,3.2033898305084745,1.0,1.0,1.5454545454545454,0.0892857142857142,0.0714285714285714,0.0535714285714285,0.0,4.946428571428571,0.0,0.5,3.5,3.5,3.0,3.5,4.0,4.0,3.0,3.5
4,4,4,3,3,LLM,56.0,337.0,2.0,28.0,43.0,0.7678571428571429,12.22785714285714,0.0,2.0,4.0,0.0,7.0,3.2033898305084745,1.0,1.0,1.5454545454545454,0.0892857142857142,0.0714285714285714,0.0535714285714285,0.0,4.946428571428571,0.0,0.5,3.5,3.5,3.0,3.5,4.0,4.0,3.0,3.5
3,3,4,2,2,Human,163.0,1164.0,15.0,10.866666666666667,92.0,0.5644171779141104,15.493496932515338,7.0,9.0,37.0,0.0,9.0,2.514705882352941,0.0,0.0666666666666666,2.1,0.125,0.00625,0.05,0.00625,5.8875,0.00625,0.0,3.5,3.5,3.0,4.0,4.0,4.0,3.5,3.0
4,4,4,2,4,LLM,163.0,1164.0,15.0,10.866666666666667,92.0,0.5644171779141104,15.493496932515338,7.0,9.0,37.0,0.0,9.0,2.514705882352941,0.0,0.0666666666666666,2.1,0.125,0.00625,0.05,0.00625,5.8875,0.00625,0.0,3.5,3.5,3.0,4.0,4.0,4.0,3.5,3.0
1,1,2,1,2,Human,139.0,897.0,9.0,15.444444444444445,79.0,0.5683453237410072,11.762302158273382,5.0,5.0,33.0,0.0,8.0,3.1871345029239766,0.0,0.0,1.6296296296296295,0.0746268656716417,0.0373134328358208,0.0373134328358208,0.0074626865671641,5.343283582089552,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
3,3,4,3,3,LLM,139.0,897.0,9.0,15.444444444444445,79.0,0.5683453237410072,11.762302158273382,5.0,5.0,33.0,0.0,8.0,3.1871345029239766,0.0,0.0,1.6296296296296295,0.0746268656716417,0.0373134328358208,0.0373134328358208,0.0074626865671641,5.343283582089552,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
3,3,4,2,2,Human,479.0,3033.0,23.0,20.82608695652174,170.0,0.3549060542797494,12.98805845511482,0.0,7.0,48.0,0.0,10.0,2.9961165048543688,0.5652173913043478,0.2608695652173913,1.5888888888888888,0.1080508474576271,0.0360169491525423,0.0360169491525423,0.0,5.220338983050848,0.0021186440677966,0.0869565217391304,3.5,3.0,3.5,4.0,4.0,3.5,3.5,3.0
4,3,4,3,4,LLM,479.0,3033.0,23.0,20.82608695652174,170.0,0.3549060542797494,12.98805845511482,0.0,7.0,48.0,0.0,10.0,2.9961165048543688,0.5652173913043478,0.2608695652173913,1.5888888888888888,0.1080508474576271,0.0360169491525423,0.0360169491525423,0.0,5.220338983050848,0.0021186440677966,0.0869565217391304,3.5,3.0,3.5,4.0,4.0,3.5,3.5,3.0
4,4,4,2,2,Human,352.0,2197.0,13.0,27.07692307692308,119.0,0.3380681818181818,10.528863636363637,28.0,26.0,107.0,0.0,11.0,5.492307692307692,0.0769230769230769,0.0,4.588235294117647,0.0455927051671732,0.0060790273556231,0.0486322188449848,0.0030395136778115,5.133738601823708,0.0,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.0
4,4,4,3,3,LLM,352.0,2197.0,13.0,27.07692307692308,119.0,0.3380681818181818,10.528863636363637,28.0,26.0,107.0,0.0,11.0,5.492307692307692,0.0769230769230769,0.0,4.588235294117647,0.0455927051671732,0.0060790273556231,0.0486322188449848,0.0030395136778115,5.133738601823708,0.0,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.0
1,1,2,1,2,Human,190.0,1051.0,10.0,19.0,87.0,0.4578947368421052,8.080842105263155,4.0,5.0,32.0,0.0,8.0,3.1435185185185186,0.2,1.5,0.9333333333333332,0.010752688172043,0.0591397849462365,0.1075268817204301,0.0161290322580645,4.39247311827957,0.043010752688172,0.1,3.8,4.0,3.7,4.0,4.0,4.0,3.6,3.5
2,2,3,2,3,LLM,190.0,1051.0,10.0,19.0,87.0,0.4578947368421052,8.080842105263155,4.0,5.0,32.0,0.0,8.0,3.1435185185185186,0.2,1.5,0.9333333333333332,0.010752688172043,0.0591397849462365,0.1075268817204301,0.0161290322580645,4.39247311827957,0.043010752688172,0.1,3.8,4.0,3.7,4.0,4.0,4.0,3.6,3.5
2,2,4,2,2,Human,94.0,624.0,5.0,18.8,63.0,0.6702127659574468,14.777872340425528,0.0,1.0,17.0,0.0,10.0,2.490566037735849,0.2,0.0,2.294117647058824,0.0531914893617021,0.0106382978723404,0.0212765957446808,0.0,5.468085106382978,0.0319148936170212,0.0,4.0,3.5,3.5,4.0,4.0,4.0,3.5,3.0
4,4,4,3,3,LLM,94.0,624.0,5.0,18.8,63.0,0.6702127659574468,14.777872340425528,0.0,1.0,17.0,0.0,10.0,2.490566037735849,0.2,0.0,2.294117647058824,0.0531914893617021,0.0106382978723404,0.0212765957446808,0.0,5.468085106382978,0.0319148936170212,0.0,4.0,3.5,3.5,4.0,4.0,4.0,3.5,3.0
4,4,4,1,3,Human,320.0,1811.0,20.0,16.0,127.0,0.396875,7.908999999999999,7.0,11.0,73.0,0.0,13.0,3.064935064935065,0.15,0.1,2.675,0.0614886731391585,0.0097087378640776,0.0355987055016181,0.0,4.517799352750809,0.0032362459546925,0.0,3.5,4.0,3.5,4.0,4.0,4.0,3.5,3.0
3,2,4,2,3,LLM,320.0,1811.0,20.0,16.0,127.0,0.396875,7.908999999999999,7.0,11.0,73.0,0.0,13.0,3.064935064935065,0.15,0.1,2.675,0.0614886731391585,0.0097087378640776,0.0355987055016181,0.0,4.517799352750809,0.0032362459546925,0.0,3.5,4.0,3.5,4.0,4.0,4.0,3.5,3.0
0,0,3,0,0,Human,20.0,108.0,2.0,10.0,20.0,1.0,6.229999999999997,0.0,1.0,4.0,0.0,7.0,2.227272727272727,0.0,0.0,1.0,0.15,0.0,0.2,0.05,4.2,0.0,0.0,2.5,2.5,2.0,1.5,2.5,3.0,1.5,3.0
1,2,3,1,1,LLM,20.0,108.0,2.0,10.0,20.0,1.0,6.229999999999997,0.0,1.0,4.0,0.0,7.0,2.227272727272727,0.0,0.0,1.0,0.15,0.0,0.2,0.05,4.2,0.0,0.0,2.5,2.5,2.0,1.5,2.5,3.0,1.5,3.0
2,3,3,2,2,Human,87.0,512.0,5.0,17.4,56.0,0.6436781609195402,10.47954022988506,0.0,1.0,12.0,0.0,8.0,2.7916666666666665,0.2,0.4,0.8095238095238095,0.0786516853932584,0.0449438202247191,0.1910112359550561,0.0,4.651685393258427,0.0112359550561797,0.4,3.0,3.5,3.0,1.5,1.0,2.5,2.0,3.5
1,2,3,2,3,LLM,87.0,512.0,5.0,17.4,56.0,0.6436781609195402,10.47954022988506,0.0,1.0,12.0,0.0,8.0,2.7916666666666665,0.2,0.4,0.8095238095238095,0.0786516853932584,0.0449438202247191,0.1910112359550561,0.0,4.651685393258427,0.0112359550561797,0.4,3.0,3.5,3.0,1.5,1.0,2.5,2.0,3.5
3,3,4,2,2,Human,112.0,692.0,4.0,28.0,73.0,0.6517857142857143,10.909999999999991,0.0,5.0,17.0,0.0,8.0,3.180327868852459,0.25,1.0,1.8571428571428568,0.0571428571428571,0.0285714285714285,0.019047619047619,0.0,4.914285714285715,0.0095238095238095,0.0,3.5,3.0,2.5,3.5,4.0,4.0,3.0,3.5
2,1,3,2,3,LLM,112.0,692.0,4.0,28.0,73.0,0.6517857142857143,10.909999999999991,0.0,5.0,17.0,0.0,8.0,3.180327868852459,0.25,1.0,1.8571428571428568,0.0571428571428571,0.0285714285714285,0.019047619047619,0.0,4.914285714285715,0.0095238095238095,0.0,3.5,3.0,2.5,3.5,4.0,4.0,3.0,3.5
1,1,3,1,1,Human,247.0,1378.0,25.0,9.88,160.0,0.6477732793522267,6.415060728744937,10.0,7.0,45.0,0.0,8.0,2.6818181818181817,0.0,0.0,0.9821428571428572,0.0822510822510822,0.0389610389610389,0.0995670995670995,0.0259740259740259,4.45021645021645,0.0,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.0
4,4,4,3,4,LLM,247.0,1378.0,25.0,9.88,160.0,0.6477732793522267,6.415060728744937,10.0,7.0,45.0,0.0,8.0,2.6818181818181817,0.0,0.0,0.9821428571428572,0.0822510822510822,0.0389610389610389,0.0995670995670995,0.0259740259740259,4.45021645021645,0.0,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.0
4,4,4,2,3,Human,302.0,1894.0,15.0,20.133333333333333,137.0,0.4536423841059602,12.694437086092712,0.0,6.0,49.0,0.0,8.0,2.9885057471264367,0.3333333333333333,0.4666666666666667,1.7333333333333334,0.0841423948220064,0.0355987055016181,0.0614886731391585,0.0032362459546925,4.964401294498382,0.0032362459546925,0.2666666666666666,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,4,4,3,3,LLM,302.0,1894.0,15.0,20.133333333333333,137.0,0.4536423841059602,12.694437086092712,0.0,6.0,49.0,0.0,8.0,2.9885057471264367,0.3333333333333333,0.4666666666666667,1.7333333333333334,0.0841423948220064,0.0355987055016181,0.0614886731391585,0.0032362459546925,4.964401294498382,0.0032362459546925,0.2666666666666666,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,4,4,2,1,Human,17.0,91.0,3.0,5.666666666666667,15.0,0.8823529411764706,3.8800000000000026,0.0,1.0,3.0,0.0,5.0,2.176470588235294,0.0,0.0,0.4,0.0588235294117647,0.0,0.2352941176470588,0.0,4.235294117647059,0.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0
4,4,4,1,1,LLM,17.0,91.0,3.0,5.666666666666667,15.0,0.8823529411764706,3.8800000000000026,0.0,1.0,3.0,0.0,5.0,2.176470588235294,0.0,0.0,0.4,0.0588235294117647,0.0,0.2352941176470588,0.0,4.235294117647059,0.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0
4,4,4,2,2,Human,221.0,1263.0,14.0,15.785714285714286,86.0,0.3891402714932127,7.384434389140267,5.0,7.0,52.0,0.0,10.0,3.265625,0.0714285714285714,0.2142857142857142,1.625,0.0536585365853658,0.024390243902439,0.048780487804878,0.0048780487804878,4.595121951219512,0.0048780487804878,0.0,3.8,4.0,3.6,3.5,4.0,4.0,3.5,3.0
4,4,4,2,3,LLM,221.0,1263.0,14.0,15.785714285714286,86.0,0.3891402714932127,7.384434389140267,5.0,7.0,52.0,0.0,10.0,3.265625,0.0714285714285714,0.2142857142857142,1.625,0.0536585365853658,0.024390243902439,0.048780487804878,0.0048780487804878,4.595121951219512,0.0048780487804878,0.0,3.8,4.0,3.6,3.5,4.0,4.0,3.5,3.0
3,3,4,1,2,Human,315.0,2123.0,25.0,12.6,157.0,0.4984126984126984,13.917587301587291,10.0,11.0,50.0,0.0,8.0,2.737891737891738,0.0,0.08,1.2608695652173914,0.0522875816993464,0.0359477124183006,0.1078431372549019,0.0032679738562091,5.676470588235294,0.0032679738562091,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,4,4,3,3,LLM,315.0,2123.0,25.0,12.6,157.0,0.4984126984126984,13.917587301587291,10.0,11.0,50.0,0.0,8.0,2.737891737891738,0.0,0.08,1.2608695652173914,0.0522875816993464,0.0359477124183006,0.1078431372549019,0.0032679738562091,5.676470588235294,0.0032679738562091,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
3,3,4,1,2,Human,607.0,3930.0,39.0,15.564102564102564,222.0,0.3657331136738056,12.888369028006586,10.0,3.0,78.0,0.0,8.0,2.938530734632684,0.0512820512820512,0.1025641025641025,1.0287769784172662,0.0770519262981574,0.0351758793969849,0.1323283082077052,0.0016750418760469,5.319932998324958,0.0016750418760469,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.0
4,4,4,3,3,LLM,607.0,3930.0,39.0,15.564102564102564,222.0,0.3657331136738056,12.888369028006586,10.0,3.0,78.0,0.0,8.0,2.938530734632684,0.0512820512820512,0.1025641025641025,1.0287769784172662,0.0770519262981574,0.0351758793969849,0.1323283082077052,0.0016750418760469,5.319932998324958,0.0016750418760469,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.0
3,3,3,2,2,Human,390.0,2403.0,20.0,19.5,140.0,0.358974358974359,12.187589743589744,4.0,6.0,44.0,0.0,16.0,2.847619047619048,0.3,0.15,2.071428571428572,0.0981912144702842,0.0232558139534883,0.0568475452196382,0.0,5.046511627906977,0.0025839793281653,0.0,4.0,3.5,4.0,4.0,3.5,4.0,4.0,3.5
4,4,4,3,3,LLM,390.0,2403.0,20.0,19.5,140.0,0.358974358974359,12.187589743589744,4.0,6.0,44.0,0.0,16.0,2.847619047619048,0.3,0.15,2.071428571428572,0.0981912144702842,0.0232558139534883,0.0568475452196382,0.0,5.046511627906977,0.0025839793281653,0.0,4.0,3.5,4.0,4.0,3.5,4.0,4.0,3.5
4,4,4,2,2,Human,234.0,1424.0,9.0,26.0,116.0,0.4957264957264957,12.285641025641024,0.0,4.0,25.0,0.0,15.0,2.94921875,0.2222222222222222,0.2222222222222222,1.0545454545454545,0.080168776371308,0.0464135021097046,0.080168776371308,0.0,4.90295358649789,0.0,0.2222222222222222,3.8,3.5,3.2,3.7,4.0,3.9,3.5,3.3
4,4,4,3,3,LLM,234.0,1424.0,9.0,26.0,116.0,0.4957264957264957,12.285641025641024,0.0,4.0,25.0,0.0,15.0,2.94921875,0.2222222222222222,0.2222222222222222,1.0545454545454545,0.080168776371308,0.0464135021097046,0.080168776371308,0.0,4.90295358649789,0.0,0.2222222222222222,3.8,3.5,3.2,3.7,4.0,3.9,3.5,3.3
0,0,4,1,2,Human,437.0,2759.0,21.0,20.80952380952381,166.0,0.3798627002288329,13.254004576659035,0.0,7.0,52.0,0.0,10.0,3.060796645702306,0.1904761904761904,0.1428571428571428,1.5227272727272727,0.0909090909090909,0.0363636363636363,0.059090909090909,0.0,5.1477272727272725,0.0,0.0,4.0,3.5,3.5,4.0,4.0,4.0,3.5,3.5
2,2,3,2,3,LLM,437.0,2759.0,21.0,20.80952380952381,166.0,0.3798627002288329,13.254004576659035,0.0,7.0,52.0,0.0,10.0,3.060796645702306,0.1904761904761904,0.1428571428571428,1.5227272727272727,0.0909090909090909,0.0363636363636363,0.059090909090909,0.0,5.1477272727272725,0.0,0.0,4.0,3.5,3.5,4.0,4.0,4.0,3.5,3.5
3,4,3,2,2,Human,438.0,2413.0,30.0,14.6,159.0,0.363013698630137,7.343835616438355,10.0,11.0,44.0,0.0,11.0,2.652267818574514,0.0,0.2,0.75,0.0479616306954436,0.0119904076738609,0.1438848920863309,0.0,4.496402877697841,0.0503597122302158,0.0,3.5,4.0,3.0,4.0,3.5,4.0,3.0,3.5
2,3,4,2,3,LLM,438.0,2413.0,30.0,14.6,159.0,0.363013698630137,7.343835616438355,10.0,11.0,44.0,0.0,11.0,2.652267818574514,0.0,0.2,0.75,0.0479616306954436,0.0119904076738609,0.1438848920863309,0.0,4.496402877697841,0.0503597122302158,0.0,3.5,4.0,3.0,4.0,3.5,4.0,3.0,3.5
4,4,4,1,2,Human,155.0,1016.0,6.0,25.83333333333333,85.0,0.5483870967741935,15.109677419354838,0.0,3.0,15.0,0.0,8.0,3.3012048192771086,0.3333333333333333,0.1666666666666666,2.2413793103448274,0.0451612903225806,0.032258064516129,0.0193548387096774,0.0,5.451612903225806,0.0064516129032258,0.0,4.0,3.5,3.5,4.0,4.0,4.0,3.5,3.5
4,4,4,3,3,LLM,155.0,1016.0,6.0,25.83333333333333,85.0,0.5483870967741935,15.109677419354838,0.0,3.0,15.0,0.0,8.0,3.3012048192771086,0.3333333333333333,0.1666666666666666,2.2413793103448274,0.0451612903225806,0.032258064516129,0.0193548387096774,0.0,5.451612903225806,0.0064516129032258,0.0,4.0,3.5,3.5,4.0,4.0,4.0,3.5,3.5
3,4,4,2,3,Human,193.0,1225.0,12.0,16.083333333333332,98.0,0.5077720207253886,11.666113989637308,3.0,8.0,45.0,0.0,7.0,2.995726495726496,0.0833333333333333,0.0,1.3095238095238095,0.0691489361702127,0.026595744680851,0.101063829787234,0.0372340425531914,5.090425531914893,0.0,0.0,4.0,4.0,3.8,4.0,4.0,4.0,3.5,3.0
4,4,4,3,4,LLM,193.0,1225.0,12.0,16.083333333333332,98.0,0.5077720207253886,11.666113989637308,3.0,8.0,45.0,0.0,7.0,2.995726495726496,0.0833333333333333,0.0,1.3095238095238095,0.0691489361702127,0.026595744680851,0.101063829787234,0.0372340425531914,5.090425531914893,0.0,0.0,4.0,4.0,3.8,4.0,4.0,4.0,3.5,3.0
4,4,4,2,2,Human,167.0,1031.0,7.0,23.857142857142858,103.0,0.6167664670658682,12.8874251497006,0.0,3.0,11.0,0.0,10.0,3.277456647398844,0.2857142857142857,0.8571428571428571,0.975609756097561,0.0783132530120482,0.036144578313253,0.0662650602409638,0.0,5.120481927710843,0.0240963855421686,0.2857142857142857,3.8,4.0,3.7,4.0,4.0,4.0,3.5,3.5
3,3,4,3,3,LLM,167.0,1031.0,7.0,23.857142857142858,103.0,0.6167664670658682,12.8874251497006,0.0,3.0,11.0,0.0,10.0,3.277456647398844,0.2857142857142857,0.8571428571428571,0.975609756097561,0.0783132530120482,0.036144578313253,0.0662650602409638,0.0,5.120481927710843,0.0240963855421686,0.2857142857142857,3.8,4.0,3.7,4.0,4.0,4.0,3.5,3.5
3,3,4,2,2,Human,425.0,2673.0,30.0,14.166666666666666,152.0,0.3576470588235294,12.244329411764706,7.0,10.0,60.0,0.0,9.0,2.776595744680851,0.2666666666666666,0.1,1.2149532710280373,0.0382775119617224,0.0191387559808612,0.0861244019138756,0.0,5.196172248803828,0.0047846889952153,0.0,4.0,4.0,4.0,3.5,4.0,4.0,3.5,3.0
4,4,4,3,3,LLM,425.0,2673.0,30.0,14.166666666666666,152.0,0.3576470588235294,12.244329411764706,7.0,10.0,60.0,0.0,9.0,2.776595744680851,0.2666666666666666,0.1,1.2149532710280373,0.0382775119617224,0.0191387559808612,0.0861244019138756,0.0,5.196172248803828,0.0047846889952153,0.0,4.0,4.0,4.0,3.5,4.0,4.0,3.5,3.0
4,4,4,2,2,Human,266.0,1404.0,18.0,14.77777777777778,94.0,0.3533834586466165,5.382406015037592,8.0,12.0,47.0,0.0,9.0,3.244299674267101,0.0555555555555555,0.1111111111111111,1.7708333333333333,0.0431372549019607,0.0196078431372549,0.0745098039215686,0.0,4.176470588235294,0.0,0.0,3.5,3.5,3.0,4.0,3.0,4.0,3.5,3.0
3,3,4,3,3,LLM,266.0,1404.0,18.0,14.77777777777778,94.0,0.3533834586466165,5.382406015037592,8.0,12.0,47.0,0.0,9.0,3.244299674267101,0.0555555555555555,0.1111111111111111,1.7708333333333333,0.0431372549019607,0.0196078431372549,0.0745098039215686,0.0,4.176470588235294,0.0,0.0,3.5,3.5,3.0,4.0,3.0,4.0,3.5,3.0
4,4,4,2,2,Human,234.0,1729.0,20.0,11.7,125.0,0.5341880341880342,16.998632478632477,7.0,16.0,56.0,0.0,7.0,3.171821305841924,0.0,0.05,1.8,0.1428571428571428,0.0043290043290043,0.0043290043290043,0.0043290043290043,6.125541125541125,0.0,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.0
4,4,4,4,4,LLM,234.0,1729.0,20.0,11.7,125.0,0.5341880341880342,16.998632478632477,7.0,16.0,56.0,0.0,7.0,3.171821305841924,0.0,0.05,1.8,0.1428571428571428,0.0043290043290043,0.0043290043290043,0.0043290043290043,6.125541125541125,0.0,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.0
4,4,4,2,2,Human,550.0,3259.0,31.0,17.741935483870968,230.0,0.4181818181818181,10.27345454545454,10.0,11.0,79.0,0.0,11.0,3.014586709886548,0.0967741935483871,0.1935483870967742,1.7142857142857142,0.0673952641165755,0.0182149362477231,0.081967213114754,0.0018214936247723,4.750455373406193,0.0109289617486338,0.0,3.5,4.0,3.8,4.0,4.0,4.0,3.8,3.5
4,4,4,3,3,LLM,550.0,3259.0,31.0,17.741935483870968,230.0,0.4181818181818181,10.27345454545454,10.0,11.0,79.0,0.0,11.0,3.014586709886548,0.0967741935483871,0.1935483870967742,1.7142857142857142,0.0673952641165755,0.0182149362477231,0.081967213114754,0.0018214936247723,4.750455373406193,0.0109289617486338,0.0,3.5,4.0,3.8,4.0,4.0,4.0,3.8,3.5
4,4,4,1,2,Human,133.0,822.0,6.0,22.166666666666668,77.0,0.5789473684210527,12.39729323308271,0.0,3.0,20.0,0.0,8.0,3.1,0.1666666666666666,0.5,0.9615384615384616,0.1865671641791045,0.044776119402985,0.126865671641791,0.0373134328358208,4.940298507462686,0.0,0.1666666666666666,3.5,4.0,3.0,4.0,4.0,4.0,3.0,3.5
4,4,4,3,3,LLM,133.0,822.0,6.0,22.166666666666668,77.0,0.5789473684210527,12.39729323308271,0.0,3.0,20.0,0.0,8.0,3.1,0.1666666666666666,0.5,0.9615384615384616,0.1865671641791045,0.044776119402985,0.126865671641791,0.0373134328358208,4.940298507462686,0.0,0.1666666666666666,3.5,4.0,3.0,4.0,4.0,4.0,3.0,3.5
4,4,4,2,2,Human,177.0,1170.0,8.0,22.125,115.0,0.6497175141242938,15.019435028248587,0.0,4.0,23.0,0.0,9.0,3.0609137055837565,0.25,0.125,1.35,0.0837988826815642,0.0223463687150838,0.1284916201117318,0.0055865921787709,5.391061452513966,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,4,4,3,3,LLM,177.0,1170.0,8.0,22.125,115.0,0.6497175141242938,15.019435028248587,0.0,4.0,23.0,0.0,9.0,3.0609137055837565,0.25,0.125,1.35,0.0837988826815642,0.0223463687150838,0.1284916201117318,0.0055865921787709,5.391061452513966,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,4,4,1,2,Human,262.0,1492.0,22.0,11.909090909090908,128.0,0.4885496183206106,8.400458015267176,6.0,8.0,36.0,0.0,11.0,2.6819787985865724,0.3636363636363636,0.1363636363636363,0.8378378378378378,0.0869565217391304,0.0276679841897233,0.0474308300395256,0.0,4.648221343873518,0.0355731225296442,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5
4,4,4,3,4,LLM,262.0,1492.0,22.0,11.909090909090908,128.0,0.4885496183206106,8.400458015267176,6.0,8.0,36.0,0.0,11.0,2.6819787985865724,0.3636363636363636,0.1363636363636363,0.8378378378378378,0.0869565217391304,0.0276679841897233,0.0474308300395256,0.0,4.648221343873518,0.0355731225296442,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.5,3.5
4,4,4,2,2,Human,328.0,2117.0,13.0,25.23076923076923,160.0,0.4878048780487805,13.860975609756096,0.0,8.0,41.0,0.0,9.0,3.1983471074380163,0.0769230769230769,0.2307692307692307,2.2857142857142856,0.095679012345679,0.015432098765432,0.0277777777777777,0.0,5.296296296296297,0.0,0.0769230769230769,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,3,3,LLM,328.0,2117.0,13.0,25.23076923076923,160.0,0.4878048780487805,13.860975609756096,0.0,8.0,41.0,0.0,9.0,3.1983471074380163,0.0769230769230769,0.2307692307692307,2.2857142857142856,0.095679012345679,0.015432098765432,0.0277777777777777,0.0,5.296296296296297,0.0,0.0769230769230769,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
4,4,4,1,2,Human,39.0,223.0,3.0,13.0,32.0,0.8205128205128205,8.759999999999998,0.0,1.0,7.0,0.0,8.0,2.488372093023256,0.0,0.0,1.2857142857142858,0.1538461538461538,0.0,0.0769230769230769,0.0512820512820512,4.487179487179487,0.0,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.0,4.0
3,4,4,1,2,LLM,39.0,223.0,3.0,13.0,32.0,0.8205128205128205,8.759999999999998,0.0,1.0,7.0,0.0,8.0,2.488372093023256,0.0,0.0,1.2857142857142858,0.1538461538461538,0.0,0.0769230769230769,0.0512820512820512,4.487179487179487,0.0,0.0,4.0,4.0,3.5,4.0,4.0,4.0,3.0,4.0
1,1,4,3,3,Human,530.0,3672.0,20.0,26.5,188.0,0.3547169811320754,16.219169811320757,0.0,9.0,82.0,0.0,10.0,3.194078947368421,0.15,0.1,2.817073170731707,0.0942307692307692,0.0173076923076923,0.023076923076923,0.0019230769230769,5.796153846153846,0.0019230769230769,0.1,3.5,3.5,3.5,3.5,4.0,4.0,3.5,3.5
4,3,4,3,3,LLM,530.0,3672.0,20.0,26.5,188.0,0.3547169811320754,16.219169811320757,0.0,9.0,82.0,0.0,10.0,3.194078947368421,0.15,0.1,2.817073170731707,0.0942307692307692,0.0173076923076923,0.023076923076923,0.0019230769230769,5.796153846153846,0.0019230769230769,0.1,3.5,3.5,3.5,3.5,4.0,4.0,3.5,3.5
3,3,3,2,4,Human,605.0,3209.0,22.0,27.5,184.0,0.3041322314049586,6.799140495867771,0.0,9.0,79.0,0.0,14.0,3.7818991097922847,0.5,0.2272727272727272,1.4747474747474747,0.091743119266055,0.0220183486238532,0.055045871559633,0.0,4.469724770642202,0.0018348623853211,0.0,4.0,3.5,4.0,2.5,4.0,3.5,4.0,3.0
2,4,3,2,1,LLM,605.0,3209.0,22.0,27.5,184.0,0.3041322314049586,6.799140495867771,0.0,9.0,79.0,0.0,14.0,3.7818991097922847,0.5,0.2272727272727272,1.4747474747474747,0.091743119266055,0.0220183486238532,0.055045871559633,0.0,4.469724770642202,0.0018348623853211,0.0,4.0,3.5,4.0,2.5,4.0,3.5,4.0,3.0
